version,codigo_ente,codigo,componente,porcentaje_participacion,porcentaje_voto,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,09-00-000-B-P-113,09-00-000-B-P-132,Prestacions d'Assistencia Medica S.L.,"3,57","3,57",ESCRITURA,nº514 de 13/02/2006 (RM 24/03/2006),24/03/2006
2019/01 situacion a  01/01/2019,09-00-000-B-P-113,09-00-024-C-C-000,Consorci Mar Parc de Salut de Barcelona,"42,86","42,86",OTROS,Acuerdo subrogación 28/01/2010,29/06/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-113,09-08-015-C-C-000,Consorci Corporació Sanitària Parc Taulí de Sabadell,"50,00","50,00",ESCRITURA,nº514 de 13/02/2006 (RM 24/03/2006),24/03/2006
2019/01 situacion a  01/01/2019,09-08-137-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"40,00","0,00",ACTA,de constitución 04/02/2002 (AG 22/2002;DOGC 3565),04/02/2002
2019/01 situacion a  01/01/2019,09-08-137-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"10,00","50,00",ACTA,de constitución 04/02/2002 (AG 22/2002;DOGC 3565),04/02/2002
2019/01 situacion a  01/01/2019,09-08-137-C-C-000,09-08-101-A-A-000,Hospitalet de Llobregat (L'),"50,00","50,00",ACTA,de constitución 04/02/2002 (AG 22/2002;DOGC 3565),04/02/2002
2019/01 situacion a  01/01/2019,09-00-022-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","53,33",ACTA,de constitución 05/11/2008 (DOGC 175-17/07/2008),05/11/2008
2019/01 situacion a  01/01/2019,09-00-022-C-C-000,09-00-000-B-W-003,Universitat de Girona,"0,00","6,67",ACTA,de constitución 05/11/2008 (DOGC 175-17/07/2008),05/11/2008
2019/01 situacion a  01/01/2019,09-00-022-C-C-000,09-17-001-R-R-000,Cm. Alt Emporda,"0,00","13,33",ACTA,de constitución 05/11/2008 (DOGC 175-17/07/2008),05/11/2008
2019/01 situacion a  01/01/2019,09-00-022-C-C-000,09-17-086-A-A-000,Jonquera (La),"0,00","26,67",ACTA,de constitución 05/11/2008 (DOGC 175-17/07/2008),05/11/2008
2019/01 situacion a  01/01/2019,09-08-228-C-C-000,00-00-000-E-E-000,Otras entidades de caracter estatal (ADMÓN.GNRAL.DEL ESTADO),"0,00","40,00",CONVENIO,de colaboración 14/02/2013 (DOGC 6372 09/05/2013),14/02/2013
2019/01 situacion a  01/01/2019,09-08-228-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","20,00",CONVENIO,de colaboración 14/02/2013 (DOGC 6372 09/05/2013),14/02/2013
2019/01 situacion a  01/01/2019,09-08-228-C-C-000,09-00-061-H-H-000,Fundació Barcelona Mobile World Capital Foundation,"100,00","20,00",CONVENIO,de colaboración 14/02/2013 (DOGC 6372 09/05/2013),14/02/2013
2019/01 situacion a  01/01/2019,09-08-228-C-C-000,09-08-019-A-A-000,Barcelona,"0,00","20,00",CONVENIO,de colaboración 14/02/2013 (DOGC 6372 09/05/2013),14/02/2013
2019/01 situacion a  01/01/2019,09-00-098-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 19/03/2010 (AG 226/2009;DOGC 5545),19/03/2010
2019/01 situacion a  01/01/2019,09-00-098-C-C-000,09-08-245-A-A-000,Santa Coloma de Gramenet,"50,00","50,00",ACTA,constitución de 19/03/2010 (AG 226/2009;DOGC 5545),19/03/2010
2019/01 situacion a  01/01/2019,09-00-093-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 08/03/2010 (AG 211/2009;DOGC 5545),08/03/2010
2019/01 situacion a  01/01/2019,09-00-093-C-C-000,09-43-037-A-A-000,Calafell,"50,00","50,00",ACTA,constitución de 08/03/2010 (AG 211/2009;DOGC 5545),08/03/2010
2019/01 situacion a  01/01/2019,09-00-089-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",ACTA,constitución de 07/07/2010 (AG 227/2009;DOGC 5545),07/07/2010
2019/01 situacion a  01/01/2019,09-00-089-C-C-000,09-08-250-A-A-000,Santa Margarida de Montbui,"50,00","50,00",ACTA,constitución de 07/07/2010 (AG 227/2009;DOGC 5545),07/07/2010
2019/01 situacion a  01/01/2019,09-08-112-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",ACUERDO,Resolución de 27/07/2000; DOGC 3218 de 04/09/2000,13/06/2000
2019/01 situacion a  01/01/2019,09-08-112-C-C-000,09-08-000-D-D-000,Diputación Prov. de Barcelona,"10,71","10,71",ACUERDO,Resolución de 27/07/2000; DOGC 3218 de 04/09/2000,13/06/2000
2019/01 situacion a  01/01/2019,09-08-112-C-C-000,09-08-019-A-A-000,Barcelona,"10,71","10,71",ACUERDO,Cons. Gob. de 03/12/2002;DOGC nº3883 de 14/05/2003,03/12/2002
2019/01 situacion a  01/01/2019,09-08-112-C-C-000,09-08-194-A-A-000,Sant Adrià de Besòs,"28,58","28,58",ACUERDO,Resolución de 27/07/2000; DOGC 3218 de 04/09/2000,13/06/2000
2019/01 situacion a  01/01/2019,09-08-165-C-C-000,00-00-000-F-F-000,Privado (Creu Roja de Catalunya),"6,25","6,25",CONVENIO,de 02/02/1987; DOGC nº1524 de 29/11/1991,02/02/1987
2019/01 situacion a  01/01/2019,09-08-165-C-C-000,09-00-000-B-U-041,Institut Català de la Salut (ICS),"12,50","12,50",ACUERDO,"Con Rec de 08/07/2003; SSS/1389/2004, DOGC 4136",08/07/2003
2019/01 situacion a  01/01/2019,09-08-165-C-C-000,09-00-000-B-U-044,Servei Català de la Salut,"62,50","62,50",ACUERDO,de 13/10/1999; DOGC nº3004 de 28/10/1999,13/10/1999
2019/01 situacion a  01/01/2019,09-08-165-C-C-000,09-08-004-R-R-000,Cm. Baix Llobregat,"6,25","6,25",ACUERDO,"Con Rec de 08/07/2003; SSS/1389/2004, DOGC 4136",08/07/2003
2019/01 situacion a  01/01/2019,09-08-165-C-C-000,09-08-101-A-A-000,Hospitalet de Llobregat (L'),"6,25","6,25",ACUERDO,"Com Rec 25/01, SLT/261/2005;DOGC nº4405 14/06/2005",25/01/2005
2019/01 situacion a  01/01/2019,09-08-165-C-C-000,09-08-217-A-A-000,Sant Joan Despí,"6,25","6,25",ACUERDO,"Con Rec de 08/07/2003; SSS/1389/2004, DOGC 4136",08/07/2003
2019/01 situacion a  01/01/2019,09-00-000-B-P-068,09-00-000-B-P-017,"Empresa de Promoció i Localització Industrial de Catalunya, SA (AVANÇSA)","100,00","100,00",ESCRITURA,nº2195 de 25/11/1988,25/11/1988
2019/01 situacion a  01/01/2019,09-00-015-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"62,50","62,50",CONVENIO,"9/03/2000; DOGC nº 3143, 19/05/2000",09/03/2000
2019/01 situacion a  01/01/2019,09-00-015-C-C-000,09-00-000-B-W-007,Universitat Rovira i Virgili,"37,50","37,50",CONVENIO,"9/03/2000; DOGC nº 3143, 19/05/2000",09/03/2000
2019/01 situacion a  01/01/2019,09-08-093-C-C-000,09-00-000-B-W-001,Universitat Autònoma de Barcelona,"0,00","17,86",ACTA,constitución de 11/12/1998 (DOGC 2680; 14/07/1998),11/12/1998
2019/01 situacion a  01/01/2019,09-08-093-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"0,00","17,86",ACTA,constitución de 11/12/1998 (DOGC 2680; 14/07/1998),11/12/1998
2019/01 situacion a  01/01/2019,09-08-093-C-C-000,09-08-000-D-D-000,Diputación Prov. de Barcelona,"0,00","28,57",ACTA,constitución de 11/12/1998 (DOGC 2680; 14/07/1998),11/12/1998
2019/01 situacion a  01/01/2019,09-08-093-C-C-000,09-08-019-A-A-000,Barcelona,"0,00","35,71",ACTA,constitución de 11/12/1998 (DOGC 2680; 14/07/1998),11/12/1998
2019/01 situacion a  01/01/2019,09-00-000-B-P-013,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"50,00","50,00",ESCRITURA,nº1476 de 29/04/1993 (RM 16/06/1993),16/06/1993
2019/01 situacion a  01/01/2019,09-00-000-B-P-013,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"50,00","50,00",LEY,"Ley 4/2000, de 26 mayo (DOGC 3149, 29/05/2000)",30/05/2000
2019/01 situacion a  01/01/2019,09-00-063-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","50,00",ACUERDO,GOV/260/2010 de 14/12 (DOGC nº 5781;23/12/2010),14/12/2010
2019/01 situacion a  01/01/2019,09-00-063-C-C-000,09-00-000-B-W-006,Universitat Pompeu Fabra,"0,00","50,00",ACUERDO,GOV/260/2010 de 14/12 (DOGC nº 5781;23/12/2010),14/12/2010
2019/01 situacion a  01/01/2019,09-08-159-C-C-000,00-00-000-F-F-000,Privado,"0,00","15,39",ACTA,de 12/05/2004 (DOGC 3949 de 19/08/2003),12/05/2004
2019/01 situacion a  01/01/2019,09-08-159-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","53,84",ACTA,de 12/05/2004 (DOGC 3949 de 19/08/2003),12/05/2004
2019/01 situacion a  01/01/2019,09-08-159-C-C-000,09-25-000-D-D-000,Diputación Prov. de Lleida,"25,00","15,39",ACTA,de 12/05/2004 (DOGC 3949 de 19/08/2003),12/05/2004
2019/01 situacion a  01/01/2019,09-08-159-C-C-000,09-25-011-R-R-000,Cm. l'Alta Ribagorca,"5,00","7,69",ACTA,de 12/05/2004 (DOGC 3949 de 19/08/2003),12/05/2004
2019/01 situacion a  01/01/2019,09-08-159-C-C-000,09-25-043-A-A-000,Vall de Boí (La),"10,00","7,69",ACTA,de 12/05/2004 (DOGC 3949 de 19/08/2003),12/05/2004
2019/01 situacion a  01/01/2019,09-08-212-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"44,31","53,86",CONVENIO,de 3/05/2005; DOGC 4388 de 20/05/2005,03/05/2005
2019/01 situacion a  01/01/2019,09-08-212-C-C-000,09-08-089-A-A-000,Gavà,"3,91","7,69",ACUERDO,GOV/71/2015. 19 de mayo (DOGC 6876;21/5/2015),22/05/2015
2019/01 situacion a  01/01/2019,09-08-212-C-C-000,09-08-169-A-A-000,Prat de Llobregat (El),"29,01","15,38",CONVENIO,de 3/05/2005; DOGC 4388 de 20/05/2005,03/05/2005
2019/01 situacion a  01/01/2019,09-08-212-C-C-000,09-08-200-A-A-000,Sant Boi de Llobregat,"7,13","7,69",ACUERDO,GOV/71/2015. 19 de mayo (DOGC 6876;21/5/2015),22/05/2015
2019/01 situacion a  01/01/2019,09-08-212-C-C-000,09-08-301-A-A-000,Viladecans,"15,64","15,38",CONVENIO,de 3/05/2005; DOGC 4388 de 20/05/2005,03/05/2005
2019/01 situacion a  01/01/2019,09-43-005-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"0,00","20,00",DECRETO,25/1992 de 03/02 (DOGC nº 1561 de 26/02/1992),27/02/1992
2019/01 situacion a  01/01/2019,09-43-005-C-C-000,09-43-171-A-A-000,Vila-seca,"43,00","40,00",DECRETO,25/1992 de 03/02 (DOGC nº 1561 de 26/02/1992),27/02/1992
2019/01 situacion a  01/01/2019,09-43-005-C-C-000,09-43-905-A-A-000,Salou,"57,00","40,00",DECRETO,25/1992 de 03/02 (DOGC nº 1561 de 26/02/1992),27/02/1992
2019/01 situacion a  01/01/2019,09-00-000-F-P-014,00-00-000-E-E-001,Otras entidades de caracter local (Barcelona de Serveis Municipals SA),"24,25","24,25",OTROS,Informe IGAE,01/01/2009
2019/01 situacion a  01/01/2019,09-00-000-F-P-014,00-00-000-F-F-001,Particulares,"51,50","51,50",ESCRITURA,de constitución de 12/02/1986,01/06/1993
2019/01 situacion a  01/01/2019,09-00-000-F-P-014,09-00-000-B-U-024,Institut Català de Finances (ICF),"24,25","24,25",ESCRITURA,compraventa de 30/12/2002,31/12/2002
2019/01 situacion a  01/01/2019,09-17-044-C-C-000,00-00-000-F-F-000,Privado (República Francesa),"40,00","40,00",CONVENIO,de 26/04/2010 (BOE nº36 de 11/02/2011),26/04/2010
2019/01 situacion a  01/01/2019,09-17-044-C-C-000,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"60,00","60,00",CONVENIO,de 26/04/2010 (BOE nº36 de 11/02/2011),26/04/2010
2019/01 situacion a  01/01/2019,09-00-069-C-C-000,00-00-000-F-F-000,Privado,"0,00","18,75",CONVENIO,Convenio const. de 22/07/2015 (DOGC 6918-22/07/15),22/07/2015
2019/01 situacion a  01/01/2019,09-00-069-C-C-000,09-00-000-B-U-044,Servei Català de la Salut,"100,00","56,25",CONVENIO,de const. de 22/07/2015 (DOGC 6918-22/07/15),22/07/2015
2019/01 situacion a  01/01/2019,09-00-069-C-C-000,09-00-000-B-W-002,Universitat de Barcelona,"0,00","25,00",CONVENIO,Convenio const. de 22/07/2015 (DOGC 6918-22/07/15),22/07/2015
2019/01 situacion a  01/01/2019,09-00-037-C-C-000,09-00-000-B-U-028,Institut Català del Sòl (INCASOL),"51,00","51,00",ACTA,de const. 09/06/2010 (AC GOV/79/2010;DOGC nº5635),09/06/2010
2019/01 situacion a  01/01/2019,09-00-037-C-C-000,09-08-015-A-A-000,Badalona,"49,00","49,00",ACTA,de const. 09/06/2010 (AC GOV/79/2010;DOGC nº5635),09/06/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-046,09-00-000-B-B-000,Comunidad Autónoma de Cataluña,"70,00","70,00",ESCRITURA,de transmisión de acciones nº 623 de 15/02/2007,15/02/2007
2019/01 situacion a  01/01/2019,09-00-000-B-P-046,09-00-000-B-P-033,"TVC Multimèdia, S.L.","30,00","30,00",ESCRITURA,compraventa de acciones nº 2664 de 30/07/2002,30/07/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-015,09-00-000-B-U-044,Servei Català de la Salut,"100,00","100,00",ESCRITURA,nº550 de 12/02/1993 (RM 29/03/1993),29/03/1993
2019/01 situacion a  01/01/2019,03-00-000-B-P-021,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"100,00","100,00",ESCRITURA,"de cambio de socio único nº 926, 27-10-2014",22/12/2014
2019/01 situacion a  01/01/2019,03-33-002-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"80,00","80,00",ESTATUTOS,de 22/06/1982,22/06/1982
2019/01 situacion a  01/01/2019,03-33-002-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"20,00","20,00",ESTATUTOS,22.06.1982,22/06/1982
2019/01 situacion a  01/01/2019,03-00-000-B-P-003,00-00-000-F-F-001,Particulares,"37,53","37,53",ESCRITURA,"de constitución nº 952, 23-03-1984",03/09/1984
2019/01 situacion a  01/01/2019,03-00-000-B-P-003,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"62,47","62,47",ESCRITURA,"de constitución nº 952, 23-03-1984",03/09/1984
2019/01 situacion a  01/01/2019,03-33-020-C-C-000,00-00-000-F-F-000,Privado,"0,00","25,00",B.O.C.,01.04.1989,13/01/1989
2019/01 situacion a  01/01/2019,03-33-020-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"0,00","50,00",B.O.C.,01.04.1989,13/01/1989
2019/01 situacion a  01/01/2019,03-33-020-C-C-000,03-00-000-B-W-001,Universidad de Oviedo,"0,00","12,50",B.O.C.,01.04.1989,01/10/1995
2019/01 situacion a  01/01/2019,03-33-020-C-C-000,03-33-027-A-A-000,Grandas de Salime,"0,00","12,50",B.O.C.,01.04.1989,13/01/1989
2019/01 situacion a  01/01/2019,03-00-003-C-C-000,00-00-000-E-E-001,Otras entidades de caracter local,"1,75","20,00",ACUERDO,Constitución 11-1-05;Estatutos 20-3-03 (BOPA 28-6),11/01/2005
2019/01 situacion a  01/01/2019,03-00-003-C-C-000,00-00-000-F-F-000,Privado,"29,06","40,00",ACUERDO,Constitución 11-1-05;Estatutos 20-3-03 (BOPA 28-6),11/01/2005
2019/01 situacion a  01/01/2019,03-00-003-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"34,59","20,00",ACUERDO,Constitución 11-1-05;Estatutos 20-3-03 (BOPA 28-6),11/01/2005
2019/01 situacion a  01/01/2019,03-00-003-C-C-000,03-33-004-A-A-000,Avilés,"34,59","20,00",ACUERDO,Constitución 11-1-05;Estatutos 20-3-03 (BOPA 28-6),11/01/2005
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"83,10","83,10",ESCRITURA,"de constitución nº 288, 28-02-1990",04/04/1990
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-024-A-A-000,Gijón,"10,00","10,00",OTROS,"Póliza titulación valores nº 03164, 31-05-1991",31/05/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-029-A-A-000,Illano,"0,20","0,20",OTROS,"Póliza titulación valores nº 03084, 5-04-1991",05/04/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-030-A-A-000,Illas,"0,30","0,30",OTROS,"Póliza titulación valores nº 03083, 23-03-1991",23/03/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-033-A-A-000,Lena,"0,10","0,10",OTROS,"Póliza titulación valores nº 03232, 14-06-1991",14/06/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-052-A-A-000,Proaza,"0,10","0,10",OTROS,"Póliza titulación valores nº 03144, 26-04-1991",26/04/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-053-A-A-000,Quirós,"0,20","0,20",OTROS,"Póliza titulación valores nº 03082, 20-03-1991",20/03/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-058-A-A-000,Riosa,"4,00","4,00",OTROS,"Póliza titulación valores nº 03085, 10-04-1991",10/04/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,03-33-072-A-A-000,Teverga,"2,00","2,00",OTROS,"Póliza titulación valores nº 03236, 16-07-1991",16/07/1991
2019/01 situacion a  01/01/2019,03-00-000-B-P-001,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"100,00","100,00",ESCRITURA,"de constitución nº 1806, 6-05-1991",23/05/1991
2019/01 situacion a  01/01/2019,03-00-000-X-P-004,00-00-000-S-S-000,Estado,"50,00","50,00",ESCRITURA,"de constitución nº 1223, 13-10-1988",10/11/1988
2019/01 situacion a  01/01/2019,03-00-000-X-P-004,03-00-000-B-P-003,"Sociedad Regional de Promoción del Principado Asturias, S.A. (SRP)","50,00","50,00",ESCRITURA,"de constitución nº 1223, 13-10-1988",10/11/1988
2019/01 situacion a  01/01/2019,03-00-000-B-P-018,03-00-000-B-P-003,"Sociedad Regional de Promoción del Principado Asturias, S.A. (SRP)","100,00","100,00",ESCRITURA,"de constitución nº 108, 2-02-1999",11/03/1999
2019/01 situacion a  01/01/2019,03-00-000-X-P-008,00-00-000-F-F-001,Particulares,"48,00","48,00",ESCRITURA,"de constitución nº 2317, 22-07-1986",01/10/1986
2019/01 situacion a  01/01/2019,03-00-000-X-P-008,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"26,00","26,00",ESCRITURA,"de constitución nº 2317, 22-07-1986",01/10/1986
2019/01 situacion a  01/01/2019,03-00-000-X-P-008,03-33-044-A-A-000,Oviedo,"26,00","26,00",ESCRITURA,"de constitución nº 2317, 22-07-1986",01/10/1986
2019/01 situacion a  01/01/2019,03-00-000-B-P-006,00-00-000-F-F-001,Particulares,"0,07","0,07",ESCRITURA,"de desembolso de capital nº 1907, 11-11-1987",28/12/1987
2019/01 situacion a  01/01/2019,03-00-000-B-P-006,00-00-000-F-F-003,Empresas y Sociedades Mercantiles,"6,44","6,44",ESCRITURA,"de desembolso de capital nº 1907, 11-11-1987",28/12/1987
2019/01 situacion a  01/01/2019,03-00-000-B-P-006,00-00-000-F-F-008,Bancos o Cajas de Ahorro,"40,49","40,49",ESCRITURA,"de desembolso de capital nº 1907, 11-11-1987",28/12/1987
2019/01 situacion a  01/01/2019,03-00-000-B-P-006,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"46,98","46,98",ESCRITURA,"de desembolso de capital nº 1907, 11-11-1987",28/12/1987
2019/01 situacion a  01/01/2019,03-00-000-B-P-006,03-00-000-B-P-003,"Sociedad Regional de Promoción del Principado Asturias, S.A. (SRP)","6,02","6,02",ESCRITURA,"nº 1907, 11-11-87; acta Junta Accionistas 6-5-1987",28/12/1987
2019/01 situacion a  01/01/2019,03-33-004-C-C-000,00-00-000-F-F-005,"Cámaras de Comercio, Industria y Navegación/Agrarias/Mineras","25,51","25,51",LEY ORGANICA,"7/1981, de 30/12 (Esc. Constit. nº 3086, 25/11/66)",01/02/1982
2019/01 situacion a  01/01/2019,03-33-004-C-C-000,00-00-000-F-F-008,Bancos o Cajas de Ahorro,"24,82","24,82",ESCRITURA,"de Ampliación de Capital nº 926, de 07/11/2005",07/11/2005
2019/01 situacion a  01/01/2019,03-33-004-C-C-000,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"24,82","24,82",LEY ORGANICA,"7/1981, de 30/12 (Esc. Constit. nº 3086, 25/11/66)",01/02/1982
2019/01 situacion a  01/01/2019,03-33-004-C-C-000,03-33-024-A-A-000,Gijón,"24,82","24,82",LEY ORGANICA,"7/1981, de 30/12 (Esc. Constit. nº 3086, 25/11/66)",01/02/1982
2019/01 situacion a  01/01/2019,03-33-004-C-C-000,03-33-031-A-A-000,Langreo,"0,03","0,03",ACUERDO,de la Junta de Gobierno del Consorcio de 7-8-2009,07/08/2009
2019/01 situacion a  01/01/2019,03-00-000-B-P-025,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"100,00","100,00",ESCRITURA,"de constitución nº 2469, 2-08-2006",11/08/2006
2019/01 situacion a  01/01/2019,03-00-000-X-P-020,00-00-000-F-F-000,Privado,"34,72","34,72",ESCRITURA,de constitución nº 1391 de 5-9-2008,11/12/2008
2019/01 situacion a  01/01/2019,03-00-000-X-P-020,00-00-000-S-S-000,Estado,"33,77","33,77",ESCRITURA,de constitución nº 1391 de 5-9-2008,11/12/2008
2019/01 situacion a  01/01/2019,03-00-000-X-P-020,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"31,51","31,51",ESCRITURA,de constitución nº 1391 de 5-9-2008,11/12/2008
2019/01 situacion a  01/01/2019,03-00-000-X-P-002,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"50,00","50,00",ESCRITURA,"de constitución nº 731, 11-12-1991",25/05/1992
2019/01 situacion a  01/01/2019,03-00-000-X-P-002,03-33-024-A-A-000,Gijón,"50,00","50,00",ESCRITURA,"de constitución nº 731, 11-12-1991",25/05/1992
2019/01 situacion a  01/01/2019,03-00-000-B-P-026,03-33-005-H-H-000,Fundación Asturiana de Atención y Protección a personas con Discapacidades y/o Dependencias (FASAD),"100,00","100,00",ESCRITURA,"de constitución nº 154, 26-03-2003",16/04/2003
2019/01 situacion a  01/01/2019,03-00-000-X-P-012,00-00-000-S-S-000,Estado,"45,00","45,00",ESCRITURA,"de constitución nº 1843, 8-07-2005",25/08/2005
2019/01 situacion a  01/01/2019,03-00-000-X-P-012,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"40,00","40,00",ESCRITURA,"de constitución nº 1843, 8-07-2005",25/08/2005
2019/01 situacion a  01/01/2019,03-00-000-X-P-012,03-33-004-A-A-000,Avilés,"5,00","5,00",ESCRITURA,"de constitución nº 1843, 8-07-2005",25/08/2005
2019/01 situacion a  01/01/2019,03-00-000-X-P-012,03-33-024-A-A-000,Gijón,"10,00","10,00",ESCRITURA,"de constitución nº 1843, 8-07-2005",25/08/2005
2019/01 situacion a  01/01/2019,03-00-000-B-P-014,00-00-000-F-F-001,Particulares,"11,17","11,17",ESCRITURA,"436, 6-02-1987; 2527, 28-09-1984 y1529, 31-05-1988",23/04/1987
2019/01 situacion a  01/01/2019,03-00-000-B-P-014,03-00-000-B-P-003,"Sociedad Regional de Promoción del Principado Asturias, S.A. (SRP)","81,11","81,11",ESCRITURA,"436, 6-02-1987; 2527, 28-09-1984 y1529, 31-05-1988",23/04/1987
2019/01 situacion a  01/01/2019,03-00-000-B-P-014,03-33-071-A-A-000,Taramundi,"7,72","7,72",ESCRITURA,"436, 6-02-1987; 2527, 28-09-1984 y1529, 31-05-1988",23/04/1987
2019/01 situacion a  01/01/2019,03-00-000-X-P-013,03-33-002-C-C-000,Consorcio para la Gestión de Residuos Sólidos en Asturias (COGERSA),"100,00","100,00",ESCRITURA,de constitución nº 1732 de 2/10/1985,30/10/1985
2019/01 situacion a  01/01/2019,03-00-000-B-P-005,00-00-000-F-F-001,Particulares,"0,41","0,41",LEY ORGANICA,"7/1981; Escrituras 1210, 13-05-03 y 3051, 9-11-04",01/02/1982
2019/01 situacion a  01/01/2019,03-00-000-B-P-005,03-00-000-B-B-000,Comunidad Autónoma del Principado de Asturias,"99,59","99,59",LEY ORGANICA,"7/1981; Escrituras 1210, 13-05-03 y 3051, 9-11-04",01/02/1982
2019/01 situacion a  01/01/2019,03-00-000-X-P-015,03-00-000-X-P-004,"Sociedad para el Desarrollo de las Comarcas Mineras, S. A. (SODECO)","100,00","100,00",ESCRITURA,de constitución nº 1419 de 25/10/2002,11/11/2002
