version,codigo_ente,codigo,actividad,fuente_alta,inf_fuente_alta,alta_desde
2019/01 situacion a  01/01/2019,09-00-000-B-V-002,R9104,"Actividades de los jardines botánicos, parques zoológicos y reservas naturales",DECRETO - LEY,16/10/1950,18/12/1979
2019/01 situacion a  01/01/2019,09-00-000-B-P-068,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,Escritura nº742 de 23/12/2014 (RM 15/10/2015),15/10/2015
2019/01 situacion a  01/01/2019,09-00-015-C-C-000,O8411,Actividades generales de la Administración Pública,ESTATUTOS,"9/03/2000; DOGC nº 3143, 19/05/2000",19/05/2000
2019/01 situacion a  01/01/2019,09-08-093-C-C-000,M722,Investigación y desarrollo experimental en ciencias sociales y humanidades,ESTATUTOS,Acta const. de 11/12/1998 (DOGC 2680; 14/07/1998),11/12/1998
2019/01 situacion a  01/01/2019,09-08-093-C-C-000,Q8899,Otros actividades de servicios sociales sin alojamiento n.c.o.p.,ESTATUTOS,Acta const. de 11/12/1998 (DOGC 2680; 14/07/1998),11/12/1998
2019/01 situacion a  01/01/2019,09-00-000-B-U-055,J639,Otros servicios de información,ESTATUTOS,"Acuerdo 3/2001, de 28/02; DOGC nº 3377 de 27/04/01",28/04/2001
2019/01 situacion a  01/01/2019,09-00-000-B-P-013,R931,Actividades deportivas,ESTATUTOS,Esc. Cont. nº1476 de 29/04/1993 (RM 16/06/1993),16/06/1993
2019/01 situacion a  01/01/2019,09-00-000-B-V-042,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",ACUERDO,Comisión Pte.Consorcio 29/10/02 (DOGC 3764 19/11),01/01/2003
2019/01 situacion a  01/01/2019,09-00-000-B-U-025,A0210,Silvicultura y otras actividades forestales,LEY,"7/1999, 30-7; DOGC 2948, 09-08-1999",29/08/1999
2019/01 situacion a  01/01/2019,09-00-000-B-U-025,A0240,Servicios de apoyo a la silvicultura,LEY,"7/1999, 30-7; DOGC 2948, 09-08-1999",29/08/1999
2019/01 situacion a  01/01/2019,09-00-053-H-H-000,N829,Actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,Es.cons.nº 537 de 03/07/2003 (RF 17/12/2003),17/12/2003
2019/01 situacion a  01/01/2019,09-00-063-C-C-000,M722,Investigación y desarrollo experimental en ciencias sociales y humanidades,ESTATUTOS,Ac GOV/260/2010 de 14/12 (DOGC nº 5781;23/12/2010),14/12/2010
2019/01 situacion a  01/01/2019,09-08-163-H-H-000,P855,Otra educación,ESTATUTOS,E.C. nº4380 de 13/09/1999(RF nº1342 de 22/11/1999),22/11/1999
2019/01 situacion a  01/01/2019,09-00-000-B-W-003,M72,Investigación y desarrollo,ESTATUTOS,"Decreto 265/1995 de 28/09 (DOGC 2113, 11/10/1995)",11/10/1995
2019/01 situacion a  01/01/2019,09-00-000-B-W-003,P8543,Educación universitaria,ESTATUTOS,"Decreto 265/1995, 28/09 (DOGC 2113, 11/10/1995)",11/10/1995
2019/01 situacion a  01/01/2019,09-08-159-C-C-000,R9103,Gestión de lugares y edificios históricos,ESTATUTOS,Acta de 12/05/2004 (DOGC 3949 de 19/08/2003),12/05/2004
2019/01 situacion a  01/01/2019,09-00-037-H-H-000,S9499,Otras actividades asociativas n.c.o.p.,ESTATUTOS,Esc. Cons. nº 1176 de 16/06/2010 (RF12/11/2010),12/11/2010
2019/01 situacion a  01/01/2019,09-00-000-B-O-002,Q86,Actividades sanitarias,ESTATUTOS,Convenio de adscripción de 01/08/1991,01/08/1991
2019/01 situacion a  01/01/2019,09-08-212-C-C-000,A0240,Servicios de apoyo a la silvicultura,ESTATUTOS,Convenio de 3/05/2005; DOGC 4388 de 20/05/2005,03/05/2005
2019/01 situacion a  01/01/2019,09-00-057-H-H-000,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,ESTATUTOS,Esc.const.nº1839 de 31/07/2008 (RF 30/12/2008),30/12/2008
2019/01 situacion a  01/01/2019,09-43-005-C-C-000,R932,Actividades recreativas y de entretenimiento,ESTATUTOS,Decreto 25/1992 de 03/02 (DOGC 1561 de 26/02/1992),27/02/1992
2019/01 situacion a  01/01/2019,09-00-000-F-P-014,O8413,Regulación de la actividad económica y contribución a su mayor eficiencia,ESTATUTOS,Escritura de constitución de 12/02/1986,12/02/1986
2019/01 situacion a  01/01/2019,09-00-000-B-V-011,A0121,Cultivo de la vid,DECRETO,08.04.1980,13/05/1980
2019/01 situacion a  01/01/2019,09-00-000-B-V-011,A0161,Actividades de apoyo a la agricultura,DECRETO,08.04.1980,13/05/1980
2019/01 situacion a  01/01/2019,09-00-000-B-V-011,M72,Investigación y desarrollo,DECRETO,08.04.1980,13/05/1980
2019/01 situacion a  01/01/2019,09-17-044-C-C-000,Q8610,Actividades hospitalarias,CONVENIO,de 26/04/2010 (BOE nº36 de 11/02/2011),26/04/2010
2019/01 situacion a  01/01/2019,09-00-069-C-C-000,Q8610,Actividades hospitalarias,ESTATUTOS,Convenio const. de 22/07/2015 (DOGC 6918-22/07/15),22/07/2015
2019/01 situacion a  01/01/2019,09-00-037-C-C-000,F4121,Construcción de edificios residenciales,ESTATUTOS,Acta de 09/06/2010 (DOGC nº5635 de 25/05/2010),09/06/2010
2019/01 situacion a  01/01/2019,09-00-000-B-P-046,J6391,Actividades de las agencias de noticias,ESTATUTOS,Esc.compraventa de acciones nº 2664 de 30/07/2002,30/07/2002
2019/01 situacion a  01/01/2019,09-00-000-B-P-015,P854,Educación postsecundaria,ESTATUTOS,Escritura cons.nº550 de 12/02/1993 (RM 29/03/1993),29/03/1993
2019/01 situacion a  01/01/2019,09-00-000-B-P-015,Q8690,Otras actividades sanitarias,ESTATUTOS,Escritura cons.nº550 de 12/02/1993 (RM 29/03/1993),29/03/1993
2019/01 situacion a  01/01/2019,03-00-000-B-P-021,J5916,Actividades de producciones de programas de televisión,ESCRITURA,"de constitución nº 2137, 26-07-2005",04/10/2005
2019/01 situacion a  01/01/2019,03-00-000-B-P-021,J6010,Actividades de radiodifusión,ESCRITURA,"de fusión por absorción nº 92, 22-1-2015",05/02/2015
2019/01 situacion a  01/01/2019,03-00-000-B-P-021,J6020,Actividades de programación y emisión de televisión,REAL ORDEN,"de constitución nº 2137, 26-07-2005",04/10/2005
2019/01 situacion a  01/01/2019,03-33-002-C-C-000,E382,Tratamiento y eliminación de residuos,ESTATUTOS,22.06.1982,22/06/1982
2019/01 situacion a  01/01/2019,03-33-002-C-C-000,E3822,Tratamiento y eliminación de residuos peligrosos,ESTATUTOS,22.06.1982,22/06/1982
2019/01 situacion a  01/01/2019,03-33-006-H-H-000,M7022,Otras actividades de consultoría de gestión empresarial,ESCRITURA,"nº 1887, 05/05/89 (ORDEN 07/06/95. BOE 156 1-7-95)",07/06/1995
2019/01 situacion a  01/01/2019,03-33-007-H-H-000,N8030,Actividades de investigación,ESCRITURA,"2120, 16-07-01;Res. 10-10-01, BOPA 247 de 24-10-01",10/10/2001
2019/01 situacion a  01/01/2019,03-00-000-B-O-001,R9102,Actividades de museos,LEY,"8/1988, 13-12",01/02/1982
2019/01 situacion a  01/01/2019,03-00-000-B-O-001,R932,Actividades recreativas y de entretenimiento,LEY,"3/2000, 30-12",30/12/2000
2019/01 situacion a  01/01/2019,03-00-000-B-P-003,K6499,"Otros servicios financieros, excepto seguros y fondos de pensiones n.c.o.p.",ESCRITURA,"de constitución nº 952, 23-03-1984",03/09/1984
2019/01 situacion a  01/01/2019,03-00-017-H-H-000,R9102,Actividades de museos,ESTATUTOS,nº 2.025 de 12/07/1996,01/10/1996
2019/01 situacion a  01/01/2019,03-33-020-C-C-000,R9004,Gestión de salas de espectáculos,B.O.C.,01.04.1989,13/01/1989
2019/01 situacion a  01/01/2019,03-00-003-C-C-000,N8230,Organización de convenciones y ferias de muestras,ESTATUTOS,de 20-3-2003 (BOPA de 28-6-2003),11/01/2005
2019/01 situacion a  01/01/2019,03-00-000-B-P-008,O8411,Actividades generales de la Administración Pública,ESCRITURA,"de constitución nº 288, 28-02-1990",04/04/1990
2019/01 situacion a  01/01/2019,03-00-000-B-U-009,O8411,Actividades generales de la Administración Pública,LEY,15/2002,01/01/2003
2019/01 situacion a  01/01/2019,03-00-000-B-P-001,L6832,Gestión y administración de la propiedad inmobiliaria,ESCRITURA,"de constitución nº 1806, 6-05-1991",23/05/1991
2019/01 situacion a  01/01/2019,03-33-008-H-H-000,M72,Investigación y desarrollo,ESTATUTOS,"de Constitución nº 5536, de 25/11/1997",31/07/1998
2019/01 situacion a  01/01/2019,03-00-000-X-P-004,M7022,Otras actividades de consultoría de gestión empresarial,ESCRITURA,"de constitución nº 1223, 13-10-1988",10/11/1988
2019/01 situacion a  01/01/2019,03-00-000-B-P-018,M7010,Actividades de las sedes centrales,ESCRITURA,"de constitución nº 108, 2-02-1999",11/03/1999
2019/01 situacion a  01/01/2019,03-00-000-B-I-003,M7022,Otras actividades de consultoría de gestión empresarial,LEY,"2/2002, 12-04 (BOPA 99, 30-04-2002)",30/05/2002
2019/01 situacion a  01/01/2019,03-00-006-H-H-000,O8411,Actividades generales de la Administración Pública,ESCRITURA,"nº 2306, 9-12-2004; Res. 8-2-2006 (BOPA 10-3-2006)",08/02/2006
2019/01 situacion a  01/01/2019,03-00-005-H-H-000,R900,"Actividades de creación, artísticas y espectáculos",ESCRITURA,"nº 2445,16-9-2005; Res.21-10-2005(BOPA 18-11-2005)",21/10/2005
2019/01 situacion a  01/01/2019,03-00-000-X-P-008,H5229,Otras actividades anexas al transporte,ESCRITURA,"de constitución nº 2317, 22-07-1986",01/10/1986
2019/01 situacion a  01/01/2019,03-00-000-B-W-001,P8543,Educación universitaria,REAL DECRETO,"848/1995, de 30-05. B.O.E. Núm. 161, de 07/07/1995",01/10/1995
2019/01 situacion a  01/01/2019,03-33-005-H-H-000,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",ESCRITURA,"2336, 13-07-98; Res. 22-07-98, BOPA 178 de 1-08-98",22/07/1998
2019/01 situacion a  01/01/2019,03-00-000-B-P-006,N7990,Otros servicios de reservas y actividades relacionadas con los mismos,ESCRITURA,"nº 1869, 7-12-1968 y nº 1907, 11-11-1987",28/12/1987
2019/01 situacion a  01/01/2019,03-00-004-H-H-000,M7219,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,ESCRITURA,"nº468, 13-2-1984 (Registro Fundaciones 22-12-1999)",22/12/1999
2019/01 situacion a  01/01/2019,03-00-000-B-O-004,A,"Agricultura, ganadería, silvicultura y pesca",LEY,"4/1989, 21-07",10/09/1989
2019/01 situacion a  01/01/2019,03-33-004-C-C-000,R932,Actividades recreativas y de entretenimiento,LEY ORGANICA,"7/1981, de 30/12 (Esc. Constit. nº 3086, 25/11/66)",01/02/1982
2019/01 situacion a  01/01/2019,03-33-004-C-C-000,R9329,Otras actividades recreativas y de entretenimiento,LEY ORGANICA,"7/1981, de 30/12 (Esc. Constit. nº 3086, 25/11/66)",01/02/1982
2019/01 situacion a  01/01/2019,03-00-000-B-U-002,M72,Investigación y desarrollo,LEY,7/1988,22/12/1988
2019/01 situacion a  01/01/2019,03-00-000-B-P-025,R,"Actividades artísticas, recreativas y de entrenimiento",ESCRITURA,"de constitución nº 2469, 2-08-2006",11/08/2006
2019/01 situacion a  01/01/2019,03-00-000-X-P-020,G4617,"Intermediarios del comercio de productos alimenticios, bebidas y tabaco",ESCRITURA,de constitución nº 1391 de 5-9-2008,11/12/2008
2019/01 situacion a  01/01/2019,03-00-000-B-O-009,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",LEY,"4/2.004,30.11",02/01/2005
2019/01 situacion a  01/01/2019,03-00-002-H-H-000,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,ESCRITURA,"nº 2121,16-7-2001; Res.10-10-2001(BOPA 24-10-2001)",10/10/2001
2019/01 situacion a  01/01/2019,03-00-000-X-P-002,H5221,Actividades anexas al transporte terrestre,ESCRITURA,"de constitución nº 731, 11-12-1991",25/05/1992
2019/01 situacion a  01/01/2019,03-00-000-B-P-026,N811,Servicios integrales a edificios e instalaciones,ESCRITURA,"de constitución nº 154, 26-03-2003",16/04/2003
2019/01 situacion a  01/01/2019,03-00-000-B-P-026,S9601,Lavado y limpieza de prendas textiles y de piel,ESCRITURA,"de constitución nº 154, 26-03-2003",16/04/2003
2019/01 situacion a  01/01/2019,03-00-000-B-P-026,S9609,Otras servicios personales n.c.o.p.,ESCRITURA,nº 1255 de 9-7-2014,29/09/2014
2019/01 situacion a  01/01/2019,03-00-000-X-P-012,F4110,Promoción inmobiliaria,ESCRITURA,de cambio de objeto social nº 747 de 08/06/2015,15/07/2015
2019/01 situacion a  01/01/2019,03-00-000-X-P-012,H5221,Actividades anexas al transporte terrestre,ESCRITURA,"de constitución nº 1843, 8-07-2005",25/08/2005
2019/01 situacion a  01/01/2019,03-00-000-B-P-014,N7990,Otros servicios de reservas y actividades relacionadas con los mismos,ESCRITURA,"de constitución nº 2527, 28-09-1984",23/04/1987
2019/01 situacion a  01/01/2019,03-00-000-B-O-008,E3600,"Captación, depuración y distribución de agua",LEY,"1/1994, 21-02",17/03/1994
2019/01 situacion a  01/01/2019,03-00-000-X-P-013,E38,"Recogida, tratamiento y eliminación de residuos; valorización",ESCRITURA,de constitución nº 1732 de 2/10/1985,30/10/1985
2019/01 situacion a  01/01/2019,03-00-007-H-H-000,R9329,Otras actividades recreativas y de entretenimiento,ESCRITURA,"nº 679, 3-4-2006; Res. 24-5-2006 (BOPA 13-6-2006)",24/05/2006
2019/01 situacion a  01/01/2019,03-00-000-B-P-005,N7990,Otros servicios de reservas y actividades relacionadas con los mismos,ESCRITURA,"de constitución nº 2495, 17-11-1960",01/02/1982
2019/01 situacion a  01/01/2019,03-00-000-X-P-015,K6420,Actividades de las sociedades holding,ESCRITURA,de constitución nº1419 de 25/10/2002,11/11/2002
2019/01 situacion a  01/01/2019,03-00-000-X-P-015,M7022,Otras actividades de consultoría de gestión empresarial,ESCRITURA,de constitución nº 1419 de 25/10/2002,11/11/2002
2019/01 situacion a  01/01/2019,03-00-000-X-P-019,M7112,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,ESCRITURA,de constitución nº 1490 de 10-12-2008,18/06/2009
2019/01 situacion a  01/01/2019,03-00-000-X-P-001,F4110,Promoción inmobiliaria,ESCRITURA,"de constitución nº 683, 11-12-1984",05/07/1985
2019/01 situacion a  01/01/2019,03-00-000-B-P-023,M702,Actividades de consultoría de gestión empresarial,ESCRITURA,"de constitución nº 2768, 30-12-2005",11/03/2006
2019/01 situacion a  01/01/2019,03-00-000-B-P-023,N82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,ESCRITURA,"de constitución nº 2768, 30-12-2005",11/03/2006
2019/01 situacion a  01/01/2019,03-00-000-B-P-010,F412,Construcción de edificios,ESCRITURA,"escrituras nº 485, 10-5-1947 y nº 1305, 17-10-2006",28/02/1989
2019/01 situacion a  01/01/2019,03-00-000-B-P-010,F4121,Construcción de edificios residenciales,ESCRITURA,nº 560 de 22-4-2015,23/06/2015
2019/01 situacion a  01/01/2019,03-00-000-B-O-010,Q8899,Otros actividades de servicios sociales sin alojamiento n.c.o.p.,LEY,"3/2003,08-07",18/10/2005
2019/01 situacion a  01/01/2019,03-00-016-H-H-000,N8299,Otras actividades de apoyo a las empresas n.c.o.p.,ESTATUTOS,Escritura de constitución nº 2516 de 04/10/1993,24/02/1998
2019/01 situacion a  01/01/2019,03-00-015-H-H-000,Q8610,Actividades hospitalarias,OTROS,Sectorización como Administración Pública,01/01/2015
2019/01 situacion a  01/01/2019,03-33-001-C-C-000,E3600,"Captación, depuración y distribución de agua",LEY ORGANICA,"7/1981, de 30/12 (Acuerdo de 29/03/1967)",01/02/1982
2019/01 situacion a  01/01/2019,03-00-000-B-O-003,R9001,Artes escénicas,LEY,"8/1988, 13-12",24/01/1989
2019/01 situacion a  01/01/2019,03-00-000-B-U-014,Q86,Actividades sanitarias,LEY,"1/1992, 02-07",02/08/1992
2019/01 situacion a  01/01/2019,03-00-001-C-C-000,J62,"Programación, consultoría y otras actividades relacionadas con la informática",ESTATUTOS,acta constitución 17-10-2007,17/10/2007
2019/01 situacion a  01/01/2019,03-00-000-B-P-013,M7022,Otras actividades de consultoría de gestión empresarial,ESCRITURA,"de constitución nº 1754, 20-05-1987",29/06/1987
2019/01 situacion a  01/01/2019,03-00-000-B-O-007,Q87,Asistencia en establecimientos residenciales,LEY,"7/1991, 05-04",09/05/1991
2019/01 situacion a  01/01/2019,03-00-010-H-H-000,R9102,Actividades de museos,ESCRITURA,"1054, 23-12-1988; Orden 14-11-1994; BOE 29-11-1994",14/11/1994
2019/01 situacion a  01/01/2019,03-00-000-B-U-013,M721,Investigación y desarrollo experimental en ciencias naturales y técnicas,LEY,"5/1999, 29-03",29/04/1999
2019/01 situacion a  01/01/2019,03-00-000-B-P-024,J61,Telecomunicaciones,ESCRITURA,"de constitución nº 4008, 2-08-2006",29/08/2006
2019/01 situacion a  01/01/2019,03-00-009-H-H-000,M7490,"Otras actividades profesionales, científicas y técnicas n.c.o.p.",ESCRITURA,"nº 3322, 2-12-2005; Res. 1-3-2006, BOPA 24-3-2006",01/03/2006
2019/01 situacion a  01/01/2019,03-00-000-B-P-015,A01,"Agricultura, ganadería, caza y servicios relacionados con las mismas",ESCRITURA,"de constitución nº 3485, 19-12-2002",03/02/2003
2019/01 situacion a  01/01/2019,03-00-000-B-P-015,A02,Silvicultura y explotación forestal,ESCRITURA,"de constitución nº 3485, 19-12-2002",03/02/2003
2019/01 situacion a  01/01/2019,03-00-000-B-P-015,A03,Pesca y acuicultura,ESCRITURA,"de constitución nº 3485, 19-12-2002",03/02/2003
2019/01 situacion a  01/01/2019,03-00-000-B-P-015,O8411,Actividades generales de la Administración Pública,ESCRITURA,"de constitución nº 3485, 19-12-2002",03/02/2003
2019/01 situacion a  01/01/2019,03-00-000-X-P-018,G4638,Comercio al por mayor de pescados y mariscos y otros productos alimenticios,ESCRITURA,de constitución nº 1722 de 23-06-1997,28/07/1997
2019/01 situacion a  01/01/2019,03-00-000-B-P-020,O842,Prestación de servicios a la comunidad en general,ESCRITURA,"de constitución nº 1656, 20-04-2004",18/05/2004
2019/01 situacion a  01/01/2019,03-00-000-B-P-007,M7120,Ensayos y análisis técnicos,ESCRITURA,"de constitución nº 115, 10-02-1988",24/02/1988
2019/01 situacion a  01/01/2019,03-00-001-H-H-000,N78,Actividades relacionadas con el empleo,ESCRITURA,"nº 1963, 4-6-1993 (Registro Fundaciones 13-1-1995)",13/01/1995
2019/01 situacion a  01/01/2019,03-00-001-H-H-000,P8559,Otra educación n.c.o.p.,ESCRITURA,"nº 1963, 4-6-1993 (Registro Fundaciones 13-1-1995)",13/01/1995
2019/01 situacion a  01/01/2019,03-00-000-X-P-016,M7111,Servicios técnicos de arquitectura,ESCRITURA,"de constitución nº 3281, 21-11-2002",30/01/2003
2019/01 situacion a  01/01/2019,03-00-000-B-P-002,M7320,Estudio de mercado y realización de encuestas de opinión pública,ESCRITURA,"nº 268, 11/02/1966 y nº 2398, 26-7-1983",30/08/1983
2019/01 situacion a  01/01/2019,03-00-000-B-O-006,S9499,Otras actividades asociativas n.c.o.p.,LEY,"1/1986, 31-03",09/04/1986
2019/01 situacion a  01/01/2019,03-00-014-H-H-000,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,Esc.de constitución nº 1492 de 29-12-2006,01/01/2014
2019/01 situacion a  01/01/2019,03-00-003-H-H-000,N8030,Actividades de investigación,ESCRITURA,"de Constitución nº 2719, de 04/10/2007",29/11/2007
2019/01 situacion a  01/01/2019,03-00-000-B-U-008,H5221,Actividades anexas al transporte terrestre,LEY,"1/2002, 11-03 (BOPA 69. 23-03-2002)",24/03/2002
2019/01 situacion a  01/01/2019,03-00-000-X-P-014,C109,Fabricación de productos para la alimentación animal,ESCRITURA,de constitución nº 650 de 28/06/1994,06/09/1994
2019/01 situacion a  01/01/2019,03-00-000-X-P-014,C1511,"Preparación, curtido y acabado del cuero; preparación y teñido de pieles",ESCRITURA,de modificación de estatutos nº 54 de 18/01/2017,30/01/2017
2019/01 situacion a  01/01/2019,03-00-000-X-P-014,E38,"Recogida, tratamiento y eliminación de residuos; valorización",ESCRITURA,de constitución nº 650 de 28/06/1994,06/09/1994
2019/01 situacion a  01/01/2019,03-00-000-B-O-012,O8425,Protección civil,LEY,"1/2013,24-25. B.O.P.A. Num 125 de 31/05/2013",01/09/2013
2019/01 situacion a  01/01/2019,18-51-001-Z-P-001,F412,Construcción de edificios,ESCRITURA,,19/05/1986
2019/01 situacion a  01/01/2019,18-51-001-Z-P-009,J5916,Actividades de producciones de programas de televisión,ESCRITURA,de constitución nº 1174 de 26/07/2000,25/09/2000
2019/01 situacion a  01/01/2019,18-51-001-Z-P-009,J6010,Actividades de radiodifusión,ESCRITURA,de constitución nº 1174 de 26/07/2000,25/09/2000
2019/01 situacion a  01/01/2019,18-00-000-Z-V-001,O8411,Actividades generales de la Administración Pública,ACUERDO,de la Ciudad Autónoma,08/02/2007
2019/01 situacion a  01/01/2019,18-51-001-Z-P-012,H5221,Actividades anexas al transporte terrestre,ESCRITURA,de constitución nº 2208 de 27/12/2001,19/09/2002
2019/01 situacion a  01/01/2019,18-51-001-Z-V-006,M72,Investigación y desarrollo,LEY,Ley Orgánica 1/1995 de 13/03/1995,15/03/1995
2019/01 situacion a  01/01/2019,18-51-001-Z-V-006,O8412,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",LEY,Ley Orgánica 1/1995 de 13/03/1995,15/03/1995
2019/01 situacion a  01/01/2019,18-00-001-H-H-000,Q8899,Otros actividades de servicios sociales sin alojamiento n.c.o.p.,ESCRITURA,de const. (O.Inscrip. 20/01/1999 - BOE 05/02/1999),20/01/1999
2019/01 situacion a  01/01/2019,18-51-001-H-H-000,R9329,Otras actividades recreativas y de entretenimiento,ESTATUTOS,Esc. nº 1390 de 20/08/2010,20/08/2010
