version,comunidad,codigo_ente,tipo_ente,accionista_mayoritario,nombre,cif,capital_social,finalidad,regimen_contable,regimen_presupuestario,sector_admin_publica,fuente_alta,alta_desde,ente_proviene,direccion,localidad,codigo_postal,provincia,telefono,fax,sitio_web,email
2019/01 situacion a  01/01/2019,Cataluña,09-08-189-H-H-000,FUNDACIONES,,b_TEC Parc Barcelona Innovació Tecnològica,G64222706,0,"Diseño, organización y gestión del Campus Diagonal-Besòs",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 2416 de 18/07/2011 (RF 30/10/2012),30/10/2012, ,"Carrer Jardins de les Dones de Negre 1,2ªplta",Sant Adrià de Besòs,08930,Barcelona,933560980,933562823,http://ca.btec.cat/,campusdiagonalbesos@btec.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-055-H-H-000,FUNDACIONES,,Fundació Institut Universitari per a la Recerca a l'Atenció Primària de Salut Jordi Gol i Gurina,G60954104,0,"Impulsar,promover y llevar a cabo la invest.científica y técnica, la docencia y la formación en el ámbito de la Atención Primaria en Cataluña.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de constitución nº2897 de 11/10/1995 (RF 25/07/96),25/07/1996, ,Carrer Gran Via Corts Catalanes 587,Barcelona,08007,Barcelona,934824124,,idiap@idiapjgol.org,www.idiapjgol.org
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-X-P-075,SOCIEDADES MERCANTILES,Mayoría Pública conjunta,"Projectes Sanitaris i Socials, S.A. (Societat Unipersonal)",A60622610,"60.102,00",Prestación de servicios relacionados con todas las operaciones de gestión y organización de centros y servicios sanitarios y sociosanitarios.,Privado,Estimativo,Pendiente -                               ,ESCRITURA const. nº 3086 de 13/07/1994 (RM 04/08/1994),04/08/1994, ,Avenida Tibidabo 21,Barcelona,08022,Barcelona,932531820,932111428,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-046-C-C-000,CONSORCIOS,,Consorci del Centre de Terminologia (TERMCAT),Q5856337J,"0,00",Coordinación de las actividades terminológicas relativas a la lengua catalana,Público,Estimativo,Si - CCAA                          ,CONVENIO de 22/02/1994; DOGC nº1871 de 11/03/1994,22/02/1994, ,Carrer Mallorca 272-274,Barcelona,08037,Barcelona,934526161,934516437,www.termact.cat,informacio@termcat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-P-022,SOCIEDADES MERCANTILES,C. Autónoma,"Centrals i Infraestructures per a la Mobilitat i les Activitats Logístiques, S.A. (CIMALSA)",A60165438,"134.205.049,90","Planificación, promoción, gestión de infraestructuras logísticas, transporte y comunicación.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº3589 de 08/10/1992 (RM 04/12/1992),04/12/1992, ,Carrer Córcega 273,Barcelona,08008,Barcelona,933634960,933634961,www.cimalsa.es,cimalsa@cimalsa.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-039-H-H-000,FUNDACIONES,,Intitut Investigació Sanitària Pere Virgili (IISPV),G43814045,0,"Promover, desarrollar, gestionar y difundir la investigación sanitària y biomèdica y la formación en investigación en ciencias de la salud",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1772 de 14/07/2005 (RF 29/05/2006),29/05/2006, ,Calle Sant Llorenç 21,Reus,43201,Tarragona,977759396,977759393,htto://www.iispv.cat,direccio@iispv.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-031-H-H-000,FUNDACIONES,,"Biocat, la Fundació BioRegió de Catalunya",G64166747,0,"Coordinar, dinamizar y promover la biotecnología, la biomedicina y las tecnologías médicas en Cataluña.",Privado,Estimativo,Pendiente -                               ,ESCRITURA de Const. nº 624 de 14/02/2006,21/11/2006, ,Calle Baldiri Reixach 4-8,Barcelona,08008,Barcelona,933103330,933103360,http://www.biocat.cat,infor@biocat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-074-H-H-000,FUNDACIONES,,Fundació Casa Amèrica Catalunya,G64269079,0,"Creación de un punto de encuentro de Iberoamérica en Cataluña, fomentar la proyección de Cat. en dif. paises iberoamericanos a través de diversas act.",Privado,Estimativo,Si - EELL                          ,ESCRITURA const. nº1677 de 16/06/2006 (RF nº2236 27/07/2006),27/07/2006, ,Calle Córcega 299,Barcelona,08008,Barcelona,932380661,932184377,www.americat.cat,americat@americat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-059-C-C-000,CONSORCIOS,,Consorci de la Inspecció de Treball i Seguretat Social de Catalunya,  ,0,Garantizar la prestación coordinada del servicio público de Inspección de trabajo en Cataluña,Público,Limitativo,Pendiente -                               ,CONVENIO de 30/04/2010 (DOGC 5640 de 01/06/2010),30/04/2010, ,Calle Travessera de Gràcia 303-311,Barcelona,08025,Barcelona,934013000,934593335,www.mtas.es,itc.barcelona@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-43-099-H-H-000,FUNDACIONES,,Fundació Privada Doctor Ferran,G43345248,0,"Investigación médica, veterinaria, farmacéutica y biológica, y su fomento estudio y divulgación.",Privado,Estimativo,Pendiente -                               ,ESCRITURA nº1374 de 03/12/1992 (RF nº709 de 14/07/1993),14/07/1993, ,Calle Esplanetes 14,Tortosa,43500,Tarragona,977519251,,http://www.fundacioferran.org,fferran.ebre.ics@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-128-C-C-000,CONSORCIOS,,Consorci Urbanístic per al desenvolupament del Centre Direccional de Cerdanyola del Vallès,P0800093G,"0,00",Coordinar relación entre consorciados y actuar en el desarrollo urbanístico del sector,Público,Estimativo,Si - CCAA                          ,ACTA de constitución 10/10/2001 (DOGC 3409-14/06/2001),10/10/2001, ,Passeig d'Horta 66-68,Cerdanyola del Vallès,08290,Barcelona,935910780,935922499,,correu@consorcicd.org
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-V-030,OO.AA.ADMINISTRATIVOS,,Institut Desenvolupament i Promoció Alt Pirineu i Aràn,Q2500362E,0,"Impulsar, ejecutar planes de desarrollo y promoción territorrial del Alt Pirineu y Aran.",Público,Limitativo,Si - CCAA                          ,"LEY 28/2002, 30-12",17/01/2003, ,"Carretera N-260, Km.2311 ",Montferrer,25711,LLEIDA,973654641,973654641,www.prinineus.org,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-O-001,ORGANISMOS AUTÓNOMOS,,Institut Superior de les Arts,  ,0,,Público,Limitativo,Si - CCAA                          ,"LEY 12/2009, de 10/07, de Educación (DOGC 16/07/2009)",17/07/2009, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-049,ENTES PÚBLICOS,,Institut Català Internacional per la Pau,Q0801573G,0,"Promover la cultura de la paz en la sociedad de Cataluña y en el ámbito internacional, y conseguir que Cataluña desempeñe un papel activo como agente",Público,Estimativo,Si - CCAA                          ,"LEY 14/2007, 5-12 ; DOGC 5030, 17/12/2007",18/12/2007, ,Avenida Diagonal 409,Barcelona,08008,Barcelona,935544270,935544280,www20.gencat.cat/portal/site/icip,icip@gencat.cat
2019/01 situacion a  01/01/2019,Cataluña,50 -00-012-H-H-000,FUNDACIONES,,Fundación Consejo España-China,G83997460,0,"Impulsar la cooperación entre España y China en los terrenos cultural, económico, comercial, empresarial, científico y deportivo",Privado,Estimativo,No -                               ,"ESCRITURA de constitución nº 921, 12/05/2004",21/06/2004, ,Plaza Marques de Salamanca 8,Madrid,28006,Madrid,913791805,,www.fundeschina.com,
2019/01 situacion a  01/01/2019,Cataluña,09-00-005-H-H-000,FUNDACIONES,,Fundació Privada Salut del Consorci Sanitari del Maresme,G62337977,0,Provisión servicios hospitalarios y promoción de la investig. en ámbito de la salud y desarrollo de sist. de información y nuevas tecn.,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 768 de 17/07/2000 (RF nº1439; 18/09/2000),18/09/2000, ,Carretera De Cirera 230,Mataró,08304,Barcelona,937417700,,http://www.csdm.es,gerencia@csdm.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-064-H-H-000,FUNDACIONES,,Fundació Institut Català de Paleoecologia Humana i Evolució Social (IPHES),G43783752,0,"La Investigación, la docencia y la socialización del conocimiento desde las Ciencias de la tierra y de la vida",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº 2658 de 13/12/2004 (RF 2215 - 30/06/2006),30/06/2006, ,Sector Zona Educacional 4 - Campus Sescelades URV (Edifici W3) ,Tarragona,43007,Tarragona,977943003,,www.iphes.cat,info@iphes.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-009-H-H-000,FUNDACIONES,,Fundació de Gestió Sanitària Hospital de la Santa Creu i Sant Pau,G59780494,0,Prestación de servicios médico-asistenciales,Privado,Estimativo,Si - CCAA                          ,ESCRITURA de const. nº692 de 18/03/1991 (RF nº632; 15/10/92),15/10/1992, ,Calle Sant Antoni M. Claret 167,Barcelona,08025,Barcelona,932919000,,www.santpau.cat,santpau@santpau.es
2019/01 situacion a  01/01/2019,Cataluña,50 -00-001-H-H-000,FUNDACIONES,,Fundación Univespaña,G82506635,0,"Dar a conocer, revalorizar y promover la historia y la cultura de España, especialmente en el ámbito universitario",Privado,Estimativo,Si - CCAA                          ,ESCRITURA de 23/10/1999 (O.30/12/99BOE ) nº 27 de 1/02/2000),30/12/1999, ,Plaza San Diego s/n,Alcalá de Henares,,Madrid,918854162,918854126,,ilosada@intercom.es
2019/01 situacion a  01/01/2019,Cataluña,09-17-029-C-C-000,CONSORCIOS,,Consorci Port de Portbou,Q1700168F,0,Gestión y explotación del puerto deportivo de Portbou y prestación de servicios portuarios,Público,Estimativo,No -                               ,"ACUERDO de 23/01/2001, DOGC nº 3520 de 23/11/2001",23/01/2001, ,Passeig de la Sardana 11,Portbou,17497,Girona,972390712,,www.portdeportbou.cat,portdeportbou@telefonica.net
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-063,ENTES PÚBLICOS,,Agència de Qualitat i Avaluació Sanitàries de Catalunya,Q0801969G,0,"Generar conocimiento relevante para contribuir a la mejora de la calidad, seguridad y sostenibilidad del sistema de salud en Cataluña",Público,Estimativo,Si - CCAA                          ,DECRETO - LEY 4/2010 de 3/08 (DOGC nº 5685 de 04/08/2010),01/09/2010, ,Calle Roc Boronat 81,Barcelona,08005,Barcelona,935513888,,www.aatrm.net,
2019/01 situacion a  01/01/2019,Cataluña,09-08-216-C-C-000,CONSORCIOS,,Consorci de Castelldefels Agents de Salut (CASAP),Q0801353D,0,"Actividades de atención primaria, asistenciales, preventivas, curativas, investigación",Público,Limitativo,Si - CCAA                          ,ACTA constitución de 01/09/2005 (DOGC 4444; 09/08/2005),01/09/2005, ,Avenida Ciutat de Málaga 18-22,Castelldefels,08860,Barcelona,93665659,936649233,www.casap.cat,info@casap.cat
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-068,ENTES PÚBLICOS,,Oficina  de Suport a la Iniciativa Cultural,Q0801883J,0,Tramitación y resolución de todos los procedimientos de concessión de ayudas en materia cultural,Público,Estimativo,Si - CCAA                          ,"LEY 7/2011, de 27/07 de Medidas (DOGC de 29/07/2011",30/07/2011, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-08-224-C-C-000,CONSORCIOS,,Consorci de Gestió Corporació Sanitària (CGCS),P5800026F,0,Asistencia sanitaria y sociosanitaria vinculada a la red de asistencia primaria y docencia e inventigación en Ciencias de la Salud,Privado,Estimativo,Si - CCAA                          ,CONVENIO de colaboración de 16/12/1992,16/12/1992, ,Travessera de les Corts 131-159,Barcelona,08028,,932275600,932275605,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-086-C-C-000,CONSORCIOS,,Consorci per a la Protecció i la Gestió de l'Espai d'Interès Natural de l'Alta Garrotxa,P1700039I,0,"Preservación, revalorización y gestión integral del espacio natural Alta Garrotxa.",Público,Estimativo,Pendiente -                               ,"ACUERDO CPT/107/2006,de 12 de septiembre (DOGC 29/09/2006)",29/09/2006, ,- Rectoria de Sadernes s/n,Sadernes,17855,Girona,972287882,,www.altagarrotxa.org,consorci@altagarrotxa.org
2019/01 situacion a  01/01/2019,Cataluña,09-08-095-C-C-000,CONSORCIOS,,"C.Organitzador Fórum Universal Cultures de Barcelona 2004, en liquidaciò",S0800009C,0,,Público,Estimativo,Si - EELL                          ,ACUERDO de 27/08/1998; BOP nº247 de 15/10/1998,27/08/1998, ,  ,,,,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-063-H-H-000,FUNDACIONES,,Fundació Centre de Recerca en Economia i Desenvolupament Agroalimentari UPC-IRTA (CREDA),G64068463,0,Impulsar los trabajos de investigación y la prestación de servicios de asistencia técnicaen el ámbito de la economía agroalimentaria,Privado,Estimativo,Pendiente -                               ,ESCRITURA nº 5133 de 20/12/2005 (RF 2214-26/06/2006),26/06/2006, ,Carrer Esteve Terrades (Parc Mediterrani de la Tecnologia Edifici ESAB) 8,Castelldefels,08860,Barcelona,935521124,935521121,www.creda.es,creda@creda.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-073-H-H-000,FUNDACIONES,,Fundació Privada President Samaranch,G63373161,0,Difusión y promoción sin ánimo de lucro del deporte del tenis en Cataluña y en el resto dle mundo a través de la Federación Catalana de Tenis.,Privado,Estimativo,Si - CCAA                          ,ESTATUTOS Esc.nº5372 de 12/02/2003 (RF nº1960 RF 14/04/2004),14/04/2004, ,Passeig Vall d'Hebron 196,Barcelona,08035,Barcelona,,,,
2019/01 situacion a  01/01/2019,Cataluña,09-00-077-H-H-000,FUNDACIONES,,Fundació Privada Barcelona Olímpica,G60309655,0,"Difundir la realidad de los Juegos Olímpicos de Barcelona, promocionar e investigar los valores culturales, éticos, deportivos y del ideario olímpico.",Privado,Estimativo,  - ,ESCRITURA nº1227 de 01/04/1993 de const. (RF 13/07/1993),13/07/1993, ,Avenida de l'Estadi (Museu Olímpic i de l'Esport) 60,Barcelona,08038,Barcelona,934260660,,http://www.fundaciobarcelonaolimpica.es/,comunicacio@fbolimpica.es
2019/01 situacion a  01/01/2019,Cataluña,50 -00-018-C-C-000,CONSORCIOS,,Consorci de l'Institut Ramon Llull,S0800063J,0,Proyección y difusion exterior de la lengua y cultura catalanas en todas sus expresiones.,Privado,Estimativo,Si - CCAA                          ,"PROTOCOLO de 24/11/15 (Junta 15/12/2016, Estatuts DOGC 3/8)",01/08/2017,09-00-064-C-C-000,Avenida Diagonal (Palau del Baró de Quadra) 373,Barcelona,08008,Barcelona,934678000,934678006,www.llull.cat,info@llull.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-191-H-H-000,FUNDACIONES,,Fundació Privada Hospital de la Santa Creu i Sant Pau,G08197774,0,"Emitir informes a raíz de las funciones que le son encomendadas en la Ley 18/2010, de 7 de junio , de la Sindicatura de Cuentas.",Privado,Estimativo,Si - CCAA                          ,ESCRITURA nº1226 de 14/03/1991 (RF nº563 de 08/11/1991),08/11/1991, ,Calle Sant Antoni Maria Claret 167,Barcelona,08025,Barcelona,935537973,,www.fundacioprivada-santpau.cat,fundacioprivada@santpau.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-206-C-C-000,CONSORCIOS,,Casa Asia,Q0801118A,"0,00",Promoción cultural. Barcelona como punto de encuentro y relaciones España-Asia,Público,Estimativo,Si - Estado                        ,OTROS CONVENIO DE COLABORACIÓN 9/11/2001,09/11/2001, ,Avenida Diagonal (Palau Baró de Quadras) 373,Barcelona,08008,Barcelona,933680836,,www.casaasia.org,casaasia@casaasia.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-013,ENTES PÚBLICOS,,Institut d'Assistència Sanitària (IAS),Q6750003C,0,Gestión de centros de protección de salud y atención sanitaria en comarcas de Girona,Privado,Estimativo,Si - CCAA                          ,RESOLUCION 01/09/1992; DOGC 1644,14/09/1992, ,Carrer Doctor Castany s/n,SALT,17190,GIRONA,972182512,972182549,www.ias.scs.es,ias@ias.scs.es
2019/01 situacion a  01/01/2019,Cataluña,09-08-139-C-C-000,CONSORCIOS,,Consorci d'Educació de Barcelona,Q0801205F,"0,00","Planificación, programación y gestión de funciones, actividades y servicios educativos",Público,Limitativo,Si - CCAA                          ,LEY 22/1998 de 30/12; DOGC nº 2801 de 08/01/1999,28/01/1999, ,Carrer Pau Claris 95,Barcelona,08009,Barcelona,933024049,933012157,www.edubcn.net,secretaria.consorciedubcn@gencat.net
2019/01 situacion a  01/01/2019,Cataluña,09-08-022-C-C-000,CONSORCIOS,,Consorci per a la Normalització Lingüística,Q5856172A,0,Fomentar y divulgar la lengua catalana. Mantener centros de normalización linguística,Público,Estimativo,Si - CCAA                          ,CONVENIO de 15/12/1988; DOGC nº 1118 de 13/03/89,15/12/1988, ,Carrer Mallorca 272,Barcelona,08037,BARCELONA,932723100,934872167,www.cpnl.cat,cpnl@cpnl.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-051-C-C-000,CONSORCIOS,,Consorci Sanitari de Terrassa,Q5856145G,0,"Actividades hospitalarias, asistenciales, preventivas, docentes e investigación",Público,Estimativo,Si - CCAA                          ,CONVENIO Decreto 58/88 de 10/03; DOGC 970 de 25/03/1988,25/03/1988, ,Carretera Torrebonica 1,Terrassa,08227,BARCELONA,937310007,937310959,www.csdt.es,csdt@csdt.es
2019/01 situacion a  01/01/2019,Cataluña,09-00-000-B-U-071,ENTES PÚBLICOS,,Institut Cartogràfic i Geològic de Catalunya,Q0801980D,0,El ejercicio de las competencias sobre geodesia y cartografia y sobre la infraestructura de datos espaciales de Cataluña,Público,Estimativo,Si - CCAA                          ,"LEY 2/2014, 27/01, DOGC 6551, 30/01",01/02/2014, ,Parque Parc de Montjuic s/n,Barcelona,08038,Barcelona,935671500,935671567,www.icc.es,
2019/01 situacion a  01/01/2019,Cataluña,09-08-218-C-C-000,CONSORCIOS,,"Consorci Urbanístic per al Desenvolupament del Sector Residencial Can Filuà, de Santa Perpètua de Mogoda",V64075765,0,Promover el desarrollo urbanístico del sector residencial Can Filuà en Sta. Perpetua,Público,Estimativo,Si - EELL                          ,ACTA De constitución de 21/11/2005 (DOGC 4511;16/11/05),21/11/2005, ,Plaça de la Vila 5,Santa Perpetua de Mogoda,08130,Barcelona,935743234,935742917,,nogueracj@staperpetua.cat
2019/01 situacion a  01/01/2019,Cataluña,09-08-147-C-C-000,CONSORCIOS,,Centre de Recerca Matemàtica (CRM),V63009138,0,Investigación y formación en el ámbito de las matemáticas,Público,Estimativo,Si - CCAA                          ,ACUERDO de const. de 25/07/02 (DOGC 3693- 06/08/02),25/07/2002, ,Sector Universitat Autònoma de BCN (Facultat de Ciències) ,Bellaterra,08193,Barcelona,935811081,935812202,www.crm.es,crm@crm.cat
